"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
3726,10392,9030,1362,8976,1416,12945,3969,12407,3176,577,1356,167,16444,10201,6243,310,19.5485619428856,1.05529924549733,1171.92701875758,9.57738318194971,3969,1416,1362,1356,3176,6243,0.306604866743917,0.255984524864996,0.379652152760885,0.868937644341801,0.863741339491917
3727,10397,9026,1371,8990,1407,12948,3958,12407,3170,579,1396,164,16492,10267,6225,318,19.5455956290701,1.05540102999506,1114.44792499432,9.56079483432376,3958,1407,1371,1396,3170,6225,0.305684275563794,0.255500926896107,0.37745573611448,0.868135038953544,0.864672501683178
3728,10397,9068,1329,8988,1409,12949,3961,12409,3166,580,1372,155,16482,10236,6246,309,19.5425496530234,1.05528420992644,1069.13651280842,9.558231346769,3961,1409,1329,1372,3166,6246,0.305892346899374,0.255137400273995,0.378958864215508,0.872174665768972,0.864480138501491
3729,10397,9004,1393,8971,1426,12955,3984,12409,3206,575,1346,155,16536,10302,6234,311,19.5239602845093,1.05522952378289,1033.45835285326,9.58291247211224,3984,1426,1393,1346,3206,6234,0.307526051717484,0.25836086711258,0.37699564586357,0.866019043954987,0.862845051457151
3730,10397,9027,1370,8987,1410,12958,3971,12413,3203,578,1377,178,16439,10239,6200,310,19.5225191850902,1.05523037653293,1006.85315372356,9.55834661340576,3971,1410,1370,1377,3203,6200,0.306451612903226,0.25803593007331,0.377151894884117,0.868231220544388,0.864383956910647
3731,10399,9006,1393,8965,1434,12962,3997,12412,3201,577,1380,169,16514,10266,6248,309,19.5269930523003,1.05513302018434,988.069075978499,9.56683053448748,3997,1434,1393,1380,3201,6248,0.308362906958803,0.257895584917821,0.378345646118445,0.866044812001154,0.862102125204347
3732,10401,8977,1424,8965,1436,12965,4000,12413,3193,579,1445,159,16483,10199,6284,302,19.5256446339816,1.05482714805239,976.066549020978,9.56598015769514,4000,1436,1424,1445,3193,6284,0.308522946394138,0.257230323048417,0.381241278893405,0.863090087491587,0.86193635227382
3733,10401,8991,1410,8975,1426,12962,3987,12417,3200,577,1395,164,16365,10166,6199,297,19.5045699844167,1.05495427776113,969.947121721251,9.57413708189234,3987,1426,1410,1395,3200,6199,0.307591421076994,0.257711202383829,0.378796211426826,0.864436111912316,0.862897798288626
3734,10402,8923,1479,8970,1432,12964,3994,12418,3195,578,1481,164,16430,10139,6291,307,19.4981620364367,1.05405254294072,968.92951671588,9.57471727298826,3994,1432,1479,1481,3195,6291,0.308083924714594,0.257287808020615,0.382897139379184,0.857815804652951,0.862334166506441
3735,10404,9011,1393,8969,1435,12966,3997,12421,3218,578,1393,158,16304,10051,6253,314,19.4799659565788,1.05466568694727,972.384413896965,9.56427801539294,3997,1435,1393,1393,3218,6253,0.308267777263613,0.259077368971902,0.383525515210991,0.866109188773549,0.862072279892349
3736,10408,9028,1380,8981,1427,12968,3987,12423,3216,577,1358,158,16396,10161,6235,313,19.4637289677471,1.05510448761221,979.77743542877,9.57264431028267,3987,1427,1380,1358,3216,6235,0.307449105490438,0.2588746679546,0.380275676994389,0.867409684857802,0.862893927747886
3737,10409,9007,1402,8970,1439,12970,4000,12426,3218,577,1379,151,16418,10169,6249,308,19.4461718782813,1.0559401287161,990.466838981226,9.57211662608495,4000,1439,1402,1379,3218,6249,0.30840400925212,0.258973120875583,0.380618832988184,0.865308867326352,0.861754251128831
3738,10410,9025,1385,8986,1424,12971,3985,12428,3206,578,1379,157,16400,10160,6240,314,19.4398183024427,1.05685254963894,1004.27755915088,9.57171492564883,3985,1424,1385,1379,3206,6240,0.307223806953974,0.257965883488896,0.380487804878049,0.866954851104707,0.863208453410182
3739,10412,8923,1489,8976,1436,12977,4001,12428,3201,579,1499,173,16424,10110,6314,316,19.4412754506431,1.05786218780922,1020.88476914898,9.57702948937102,4001,1436,1489,1499,3201,6314,0.308314710641905,0.257563566140972,0.384437408670239,0.856991932385709,0.862082212831348
3740,10413,9012,1401,8977,1436,12976,3999,12432,3195,580,1428,169,16323,9996,6327,301,19.4245997853793,1.05786934583551,1040.01468051531,9.58465143146742,3999,1436,1401,1428,3195,6327,0.308184340320592,0.25699806949807,0.387612571218526,0.86545664073754,0.862095457601076
3741,10414,9041,1373,9003,1411,12980,3977,12433,3185,580,1399,173,16453,10103,6350,301,19.4239966552804,1.05802806264851,1061.43656208253,9.57287292815296,3977,1411,1373,1399,3185,6350,0.306394453004622,0.256173087750342,0.385947851455662,0.868158248511619,0.864509314384482
3742,10416,9038,1378,9043,1373,12981,3938,12434,3180,580,1402,174,16526,10138,6388,297,19.412681812195,1.05846833231064,1084.96428708226,9.57046369798832,3938,1373,1378,1402,3180,6388,0.303366458670364,0.25575036191089,0.386542418007987,0.867703533026114,0.86818356374808
3743,10418,9007,1411,9029,1389,12983,3954,12433,3168,584,1505,173,16548,10138,6410,312,19.4074466132913,1.05850738865963,1110.4412099409,9.5358029244668,3954,1389,1411,1505,3168,6410,0.30455210660094,0.25480575886753,0.387357988880832,0.864561336148973,0.866673065847572
3744,10423,9064,1359,9033,1390,12987,3954,12435,3180,582,1412,175,16420,10105,6315,314,19.4346848124617,1.0585555611872,1137.73622163743,9.53727142709142,3954,1390,1359,1412,3180,6315,0.304458304458304,0.255729794933655,0.384591961023143,0.869615273913461,0.866641082222009
3745,10424,9054,1370,9025,1399,12988,3963,12437,3177,582,1422,174,16503,10182,6321,314,19.4113582936727,1.0589110724121,1166.73986258657,9.5429104648176,3963,1399,1370,1422,3177,6321,0.305127810286418,0.255447455174077,0.383021268860207,0.86857252494244,0.865790483499616
3746,10427,9064,1363,9048,1379,12990,3942,12439,3169,584,1448,172,16492,10163,6329,310,19.3972121742407,1.05910099465569,1197.35886454223,9.5237364203652,3942,1379,1363,1448,3169,6329,0.303464203233256,0.254763244633813,0.383761823914625,0.8692816725808,0.867747194782776
3747,10427,9027,1400,9052,1375,12991,3939,12440,3164,587,1539,188,16548,10164,6384,323,19.3996976227526,1.05965771021736,1229.48534363532,9.50800667598958,3939,1375,1400,1539,3164,6384,0.303209914556231,0.254340836012862,0.385786802030457,0.865733192672869,0.868130814232282
3748,10429,9046,1383,9055,1374,12995,3940,12439,3160,585,1484,182,16523,10112,6411,311,19.4042944222215,1.05974721379584,1263.14046555151,9.52415210412994,3940,1374,1383,1484,3160,6411,0.303193535975375,0.25403971380336,0.388004599648974,0.86738901141049,0.868251989644261
3749,10433,9095,1338,9048,1385,12999,3951,12443,3156,587,1471,164,16538,10158,6380,315,19.4170674950848,1.0596790955329,1298.28600463514,9.50883881588254,3951,1385,1338,1471,3156,6380,0.303946457419802,0.253636582817649,0.385778207763938,0.871753091153072,0.867248154893128
3750,10435,9194,1241,9077,1358,13004,3927,12445,3151,588,1390,151,16537,10201,6336,321,19.4073836977303,1.06048082451851,1316.56269623433,9.51276289748113,3927,1358,1241,1390,3151,6336,0.301984004921563,0.253194053836882,0.38314083570176,0.881073310972688,0.869861044561572
3751,10439,9193,1246,9092,1347,13007,3915,12444,3146,588,1391,152,16613,10282,6331,325,19.3801074001811,1.06126822286051,1338.2837142915,9.50848606394247,3915,1347,1246,1391,3146,6331,0.300991773660337,0.252812600450016,0.381087100463492,0.880639908037168,0.87096465178657
3752,10441,9195,1246,9106,1335,13009,3903,12445,3137,589,1407,167,16565,10247,6318,327,19.3707762393041,1.06259388881627,1363.31941515162,9.51719397291363,3903,1335,1246,1407,3137,6318,0.300023060957798,0.252069104057855,0.381406580138847,0.880662771765157,0.872138684034096
3753,10445,9176,1269,9116,1329,13010,3894,12445,3145,589,1426,167,16579,10284,6295,328,19.3622047130028,1.06305769724474,1391.36362791056,9.50911730292246,3894,1329,1269,1426,3145,6295,0.299308224442736,0.252711932503013,0.379697207310453,0.878506462422212,0.872762087123025
3754,10450,9104,1346,9128,1322,13012,3884,12446,3136,590,1516,171,16575,10261,6314,322,19.3542137187228,1.06273379081338,1422.17338462293,9.5037075426697,3884,1322,1346,1516,3136,6314,0.298493698124808,0.251968503937008,0.380935143288084,0.871196172248804,0.873492822966507
3755,10451,9144,1307,9128,1323,13013,3885,12446,3141,594,1548,176,16398,10202,6196,323,19.3383195440796,1.06218604514919,1455.51786171337,9.4649814283759,3885,1323,1307,1548,3141,6196,0.298547606239914,0.252370239434356,0.377850957433833,0.874940197110324,0.873409243134628
3756,10452,9187,1265,9141,1311,13016,3875,12451,3137,595,1523,174,16457,10305,6152,324,19.3293034949952,1.06202994932986,1491.25727051239,9.44669067934151,3875,1311,1265,1523,3137,6152,0.297710510141364,0.251947634728134,0.373822689433068,0.878970531955607,0.874569460390356
3757,10452,9271,1181,9166,1286,13019,3853,12454,3135,593,1403,160,16545,10358,6187,323,19.3292208879305,1.06299395057097,1529.23922281414,9.47519891789969,3853,1286,1181,1403,3135,6187,0.295952070051463,0.251726352978963,0.373949833786642,0.88700727133563,0.876961347110601
3758,10456,9221,1235,9153,1303,13021,3868,12454,3126,596,1507,155,16638,10404,6234,325,19.3183870949259,1.06308203408263,1569.3692179918,9.46212451486443,3868,1303,1235,1507,3126,6234,0.29705859764995,0.25100369359242,0.374684457266498,0.881885998469778,0.875382555470543
3759,10463,9192,1271,9156,1307,13024,3868,12455,3127,592,1464,159,16567,10383,6184,314,19.3207682412106,1.06366105437879,1611.56139287085,9.50142000696201,3868,1307,1271,1464,3127,6184,0.296990171990172,0.251063829787234,0.373272167562021,0.878524323807703,0.875083628022556
3760,10465,9173,1292,9137,1328,13028,3891,12455,3119,593,1501,159,16554,10351,6203,319,19.3116047373685,1.06398815648831,1655.74923955605,9.48202099231433,3891,1328,1292,1501,3119,6203,0.298664415105926,0.250421517462866,0.374713060287544,0.876540850453894,0.873100812231247
3761,10466,9091,1375,9123,1343,13030,3907,12457,3156,590,1529,159,16498,10288,6210,317,19.3042604749557,1.06347066753004,1701.77625005703,9.48619204455823,3907,1343,1375,1529,3156,6210,0.299846508058327,0.253351529260657,0.376409261728694,0.868622205236002,0.871679724823237
3762,10468,9080,1388,9112,1356,13032,3920,12460,3156,591,1558,163,16428,10172,6256,322,19.2858017041482,1.06291063481553,1749.72707431532,9.48763298952894,3920,1356,1388,1558,3156,6256,0.300798035604665,0.253290529695024,0.380813245678111,0.867405426060375,0.870462361482614
3763,10468,9100,1368,9132,1336,13035,3903,12463,3152,590,1520,174,16437,10199,6238,316,19.2876499175468,1.06354256436948,1799.57666767762,9.49461767538893,3903,1336,1368,1520,3152,6238,0.299424626006905,0.252908609484073,0.379509642878871,0.869316010699274,0.872372946121513
3764,10470,9109,1361,9094,1376,13038,3944,12465,3168,590,1511,165,16462,10238,6224,311,19.2895314433752,1.06367466742528,1851.31153371868,9.48101445013052,3944,1376,1361,1511,3168,6224,0.302500383494401,0.254151624548736,0.378082857489977,0.870009551098376,0.868576886341929
3765,10472,9099,1373,9095,1377,13039,3944,12470,3201,589,1503,162,16451,10267,6184,317,19.2824664823681,1.06325302768285,1904.42766106163,9.48145173485586,3944,1377,1373,1503,3201,6184,0.302477183833116,0.256696070569366,0.375904200352562,0.8688884644767,0.868506493506494
3766,10474,9122,1352,9104,1370,13040,3936,12472,3196,590,1498,161,16453,10221,6232,318,19.2592396182172,1.06287261568001,1959.49241288164,9.47234269414644,3936,1370,1352,1498,3196,6232,0.301840490797546,0.256254008980115,0.378775907129399,0.870918464769906,0.869199923620393
3767,10477,9085,1392,9046,1431,13039,3993,12476,3195,591,1553,163,16523,10242,6281,326,19.249511988687,1.06168956455867,2016.51322667627,9.45228660346034,3993,1431,1392,1553,3195,6281,0.306235140731651,0.256091696056428,0.380136779035284,0.867137539371958,0.863415099742293
3768,10481,9067,1414,9036,1445,13042,4006,12474,3187,589,1535,169,16441,10247,6194,335,19.232243941134,1.06157304589239,2075.00663619221,9.45996681162041,4006,1445,1414,1535,3187,6194,0.307161478300874,0.255491422158089,0.376741074143909,0.865089209044938,0.862131476004198
3769,10484,9133,1351,9072,1412,13043,3971,12478,3180,593,1541,179,16469,10216,6253,331,19.2195457524869,1.06218004421323,2135.55158188238,9.441026763942,3971,1412,1351,1541,3180,6253,0.304454496664878,0.254848533418817,0.379683040864655,0.8711369706219,0.865318580694391
3770,10487,9201,1286,9099,1388,13045,3946,12479,3174,595,1509,169,16585,10294,6291,333,19.2125440942968,1.06266127251526,2197.73474230226,9.4282819049867,3946,1388,1286,1509,3174,6291,0.302491376006133,0.254347303469829,0.379318661441061,0.877371984361591,0.867645656527129
3771,10490,9190,1300,9113,1377,13047,3934,12479,3164,597,1556,163,16701,10410,6291,337,19.2064303350588,1.06301148819369,2262.06213810394,9.41843425735095,3934,1377,1300,1556,3164,6291,0.301525254847858,0.25354595720811,0.376684030896353,0.876072449952336,0.868732125834128
3772,10491,9073,1418,9109,1382,13047,3938,12483,3204,594,1619,188,16590,10368,6222,338,19.2078498103201,1.06257528592653,2328.04430440881,9.4358173600183,3938,1382,1418,1619,3204,6222,0.301831838736874,0.256669069935112,0.3750452079566,0.864836526546564,0.868268039271757
3773,10492,9089,1403,9095,1397,13047,3952,12488,3226,597,1657,194,16411,10231,6180,337,19.2084587678974,1.06186265007919,2396.19885062093,9.41600293593323,3952,1397,1403,1657,3226,6180,0.302904882348433,0.25832799487508,0.376576686368899,0.866279069767442,0.866850934044987
3774,10495,9055,1440,9085,1410,13053,3968,12489,3224,594,1637,181,16429,10219,6210,336,19.2026958268984,1.06194516971179,2466.64444351403,9.45379233824521,3968,1410,1440,1637,3224,6210,0.303991419597028,0.258147169509168,0.377990139387668,0.862791805621725,0.865650309671272
3775,10497,9103,1394,9084,1413,13056,3972,12491,3217,596,1625,179,16288,10191,6097,338,19.1970016876872,1.06093695291687,2539.41488074211,9.44452740207702,3972,1413,1394,1625,3217,6097,0.304227941176471,0.257545432711552,0.374324656188605,0.867200152424502,0.865390111460417
3776,10500,9184,1316,9108,1392,13058,3950,12495,3221,595,1526,166,16376,10270,6106,325,19.1982417079616,1.06123377784361,2614.5447467441,9.44543897334906,3950,1392,1316,1526,3221,6106,0.302496553836728,0.257783113245298,0.372862725940401,0.874666666666667,0.867428571428571
3777,10506,9185,1321,9131,1375,13059,3928,12498,3218,593,1489,161,16478,10337,6141,331,19.1678485298703,1.06140785098298,2692.07234151428,9.47387668741878,3928,1375,1321,1489,3218,6141,0.300788728080251,0.257481196991519,0.372678723146013,0.874262326289739,0.869122406244051
3778,10509,9181,1328,9129,1380,13065,3936,12502,3230,594,1511,156,16512,10305,6207,329,19.1739562177075,1.0617096824467,2771.34551528831,9.45935361794468,3936,1380,1328,1511,3230,6207,0.301262916188289,0.258358662613982,0.375908430232558,0.873632124845371,0.868683985155581
3779,10511,9173,1338,9150,1361,13067,3917,12504,3220,593,1501,174,16533,10316,6217,328,19.165143709425,1.06179469727587,2853.21382628406,9.47203062169776,3917,1361,1338,1501,3220,6217,0.299762761154052,0.257517594369802,0.376035807173532,0.872704785462848,0.870516601655409
3780,10511,9177,1334,9172,1339,13069,3897,12506,3211,595,1533,176,16454,10271,6183,332,19.1541593924649,1.06249918730374,2937.64063867998,9.46897877018142,3897,1339,1334,1533,3211,6183,0.298186548320453,0.256756756756757,0.375774887565334,0.87308533916849,0.872609647036438
3781,10512,9205,1307,9178,1334,13072,3894,12506,3200,598,1559,161,16490,10292,6198,328,19.1390847492455,1.06277901783308,3024.77249377885,9.44849540197223,3894,1334,1307,1559,3200,6198,0.297888616891065,0.255877178954102,0.375864160097028,0.875665905631659,0.873097412480974
3782,10513,9284,1229,9175,1338,13074,3899,12508,3197,595,1426,154,16510,10334,6176,328,19.1215381288125,1.06337208421449,3114.66474840459,9.46903861236413,3899,1338,1229,1426,3197,6176,0.298225485696803,0.255596418292293,0.374076317383404,0.883097117854085,0.872729002187767
3783,10514,9225,1289,9178,1336,13077,3899,12508,3208,595,1485,161,16640,10427,6213,329,19.1195900051207,1.06388525981455,3207.37665257263,9.45892127316047,3899,1336,1289,1485,3208,6213,0.298157069664296,0.25647585545251,0.373377403846154,0.877401559824995,0.872931329655697
3784,10516,9232,1284,9200,1316,13077,3877,12508,3200,597,1514,158,16522,10339,6183,329,19.1184908012644,1.06413223128914,3302.97466554614,9.45551985899586,3877,1316,1284,1514,3200,6183,0.296474726619255,0.255836264790534,0.374228301658395,0.877900342335489,0.874857360213009
3785,10518,9238,1280,9213,1305,13079,3866,12509,3193,596,1490,159,16516,10376,6140,334,19.1170767542397,1.06453216844175,3401.5308164231,9.45726604782918,3866,1305,1280,1490,3193,6140,0.295588347733007,0.255256215524822,0.371760716880601,0.878303860049439,0.87592698231603
3786,10519,9277,1242,9209,1310,13081,3872,12511,3188,599,1505,173,16556,10358,6198,333,19.1164822331849,1.06461129334948,3503.11927048424,9.44480005400959,3872,1310,1242,1505,3188,6198,0.296001834722116,0.254815762129326,0.374365788837884,0.881927939918243,0.875463447095732
3787,10521,9218,1303,9200,1321,13083,3883,12513,3181,600,1582,169,16631,10446,6185,331,19.0979183244958,1.06450652011851,3607.81751022214,9.43990542651389,3883,1321,1303,1582,3181,6185,0.296797370633647,0.25421561575961,0.371895857134267,0.87615245699078,0.874441593004467
3788,10522,9241,1281,9196,1326,13085,3889,12513,3170,601,1577,161,16584,10394,6190,324,19.0854336296872,1.06473006170142,3714.26995682902,9.44393851261569,3889,1326,1281,1577,3170,6190,0.297210546427207,0.253336530008791,0.373251326579836,0.87825508458468,0.873978331115758
3789,10523,9208,1315,9210,1313,13086,3876,12514,3168,602,1628,167,16626,10412,6214,331,19.0601388802381,1.06443679852232,3824.17963678248,9.44152446476554,3876,1313,1315,1628,3168,6214,0.296194406235672,0.253156464759469,0.373751954769638,0.875035636225411,0.87522569609427
3790,10523,9197,1326,9212,1311,13090,3878,12515,3164,602,1639,196,16579,10336,6243,329,19.0673009009381,1.06476179445846,3937.60910941116,9.44299615211773,3878,1311,1326,1639,3164,6243,0.296256684491979,0.252816620055933,0.376560709331081,0.873990306946688,0.875415755963128
3791,10525,9266,1259,9220,1305,13093,3873,12515,3176,600,1534,190,16578,10412,6166,327,19.0589750183026,1.06514355797424,4054.55634857056,9.44726411342502,3873,1305,1259,1534,3176,6166,0.295806919728099,0.253775469436676,0.371938713958258,0.880380047505938,0.876009501187648
3792,10526,9194,1332,9223,1303,13095,3872,12517,3167,604,1678,194,16664,10493,6171,340,19.0535445143638,1.0652412666823,4175.18552243408,9.41485838682865,3872,1303,1332,1678,3167,6171,0.295685376097747,0.253015898378206,0.370319251080173,0.87345620368611,0.87621128633859
3793,10528,9252,1276,9238,1290,13098,3860,12517,3173,601,1566,174,16576,10380,6196,322,19.0306882313251,1.06592782737041,4299.53076857526,9.44708530503269,3860,1290,1276,1566,3173,6196,0.294701481142159,0.253495246464808,0.373793436293436,0.878799392097264,0.877469604863222
3794,10530,9289,1241,9206,1324,13098,3892,12518,3164,603,1565,178,16690,10463,6227,334,19.027180795537,1.06583607726672,4427.72966760958,9.43003583283447,3892,1324,1241,1565,3164,6227,0.297144602229348,0.252756031314907,0.37309766327142,0.882146248812915,0.874264007597341
3795,10533,9243,1290,9228,1305,13100,3872,12520,3162,600,1557,168,16746,10500,6246,334,19.0341190064393,1.06569139191234,4559.88833343015,9.45424020118247,3872,1305,1290,1557,3162,6246,0.29557251908397,0.252555910543131,0.372984593335722,0.877527769866135,0.876103674166904
3796,10535,9144,1391,9210,1325,13104,3894,12519,3153,602,1692,180,16695,10489,6206,329,19.0306197782233,1.06584547714903,4696.10876261665,9.44426351226401,3894,1325,1391,1692,3153,6206,0.297161172161172,0.251857177090822,0.3717280622941,0.86796392975795,0.874228761271951
3797,10536,9176,1360,9201,1335,13108,3907,12522,3202,599,1606,184,16560,10371,6189,333,19.0348919349776,1.06551437606339,4836.49462480604,9.45364732696133,3907,1335,1360,1606,3202,6189,0.298062252059811,0.255709950487143,0.373731884057971,0.870918754745634,0.873291571753986
3798,10539,9192,1347,9202,1337,13110,3908,12524,3197,599,1590,181,16580,10404,6176,329,19.0271218639105,1.06495986364692,4980.91772404571,9.45507431605631,3908,1337,1347,1590,3197,6176,0.298093058733791,0.255269881826892,0.372496984318456,0.87218901224025,0.873137868868014
3799,10544,9201,1343,9184,1360,13110,3926,12526,3187,599,1581,176,16668,10442,6226,324,19.0161293358634,1.06359849913899,5129.76773252193,9.46174824563978,3926,1360,1343,1581,3187,6226,0.299466056445461,0.254430783969344,0.373530117590593,0.872628983308043,0.871016691957511
3800,10546,9222,1324,9177,1369,13112,3935,12527,3174,600,1578,178,16695,10444,6251,328,19.012649577662,1.0637134109695,5283.16556645768,9.45583095547905,3935,1369,1324,1578,3174,6251,0.300106772422209,0.253372714935739,0.374423480083857,0.874454769580884,0.870187748909539
3801,10550,9248,1302,9181,1369,13113,3932,12528,3173,601,1570,181,16770,10478,6292,328,19.0020984417117,1.063705048289,5441.2349189094,9.4417367903778,3932,1369,1302,1570,3173,6292,0.299855105620377,0.253272669220945,0.375193798449612,0.876587677725118,0.870236966824645
3802,10552,9182,1370,9208,1344,13119,3911,12529,3167,602,1654,180,16842,10498,6344,328,18.9984122041942,1.06410642254645,5604.1055205664,9.4309711676985,3911,1344,1370,1654,3167,6344,0.298117234545316,0.252773565328438,0.376677354233464,0.870166793025019,0.872630780894617
3803,10553,9207,1346,9213,1340,13118,3905,12533,3174,600,1593,187,16706,10426,6280,338,19.0026368737717,1.06487677428666,5771.75613825777,9.43332007879002,3905,1340,1346,1593,3174,6280,0.297682573563043,0.253251416261071,0.375912845684185,0.872453330806406,0.873021889510092
3804,10556,9090,1466,9187,1369,13120,3933,12534,3168,602,1746,193,16716,10435,6281,334,18.9943323931331,1.0650429843285,5944.49834538026,9.43382053608957,3933,1369,1466,1746,3168,6281,0.299771341463415,0.252752513164193,0.375747786551807,0.861121636983706,0.870310723759
3805,10557,9143,1414,9171,1386,13119,3948,12538,3164,602,1693,189,16529,10331,6198,339,18.9905053371173,1.06459614282109,6122.47913122307,9.43703337525853,3948,1386,1414,1693,3164,6198,0.300937571461239,0.252352847344074,0.374977312602093,0.86606043383537,0.868712702472293
3806,10559,9145,1414,9167,1392,13121,3954,12538,3150,604,1727,186,16652,10377,6275,335,18.9728060985898,1.06433029298143,6305.84597802371,9.42365340835482,3954,1392,1414,1727,3150,6275,0.301348982547062,0.251236241824852,0.3768316118184,0.866085803579884,0.868169334217255
3807,10563,9229,1334,9191,1372,13126,3935,12538,3146,604,1643,186,16663,10371,6292,335,18.9568062071551,1.06413010152208,6494.75648097055,9.43288686507954,3935,1372,1334,1643,3146,6292,0.299786682919397,0.250917211676503,0.377603072675989,0.873710120230995,0.870112657388999
3808,10565,9296,1269,9197,1368,13125,3928,12542,3137,606,1612,181,16805,10424,6381,334,18.9437247950181,1.06353607234202,6689.37098346613,9.42669015137764,3928,1368,1269,1612,3137,6381,0.29927619047619,0.250119598150215,0.379708420113062,0.879886417415996,0.870515854235684
3809,10569,9292,1277,9202,1367,13124,3922,12546,3128,606,1616,182,16927,10486,6441,336,18.9417165879292,1.06378563946165,6889.84015583375,9.4361497147422,3922,1367,1277,1616,3128,6441,0.298841816519354,0.249322493224932,0.380516334849648,0.87917494559561,0.870659475825527
3810,10571,9218,1353,9191,1380,13125,3934,12547,3120,606,1690,195,16925,10471,6454,330,18.9393707292293,1.06437064567117,7096.33725622453,9.43819098093896,3934,1380,1353,1690,3120,6454,0.299733333333333,0.24866501952658,0.381329394387001,0.872008324661811,0.869454167060827
3811,10574,9183,1391,9204,1370,13127,3923,12547,3108,607,1743,196,16841,10383,6458,329,18.9439524727353,1.06409143798976,7309.05557990899,9.4280585184875,3923,1370,1391,1743,3108,6458,0.298849699093471,0.247708615605324,0.383468915147557,0.86845091734443,0.870436920749007
3812,10577,9121,1456,9184,1393,13129,3945,12550,3105,606,1787,202,16784,10397,6387,334,18.9461234789203,1.06275916618149,7528.17769863773,9.44144033946395,3945,1393,1456,1787,3105,6387,0.300479853758854,0.247410358565737,0.3805409914204,0.86234281932495,0.868299139642621
3813,10578,9109,1469,9150,1428,13131,3981,12553,3168,606,1799,189,16677,10316,6361,328,18.921397887278,1.06280263740672,7753.86242326392,9.42985511761714,3981,1428,1469,1799,3168,6361,0.303175691112634,0.252369951406038,0.3814235174192,0.861126867082624,0.865002836074872
3814,10579,9068,1511,9132,1447,13136,4004,12556,3169,603,1786,185,16635,10302,6333,332,18.8977478828553,1.06111971792652,7986.32613973704,9.44298792131721,4004,1447,1511,1786,3169,6333,0.304811205846529,0.252389295954126,0.380703336339044,0.857169864826543,0.863219585972209
3815,10581,9114,1467,9158,1423,13138,3980,12557,3161,604,1758,179,16631,10251,6380,333,18.9050956319394,1.06021942853894,7863.01697272037,9.43661932655675,3980,1423,1467,1758,3161,6380,0.302938042319988,0.251732101616628,0.383620948830497,0.861355259427275,0.865513656554201
3816,10585,9101,1484,9137,1448,13139,4002,12559,3161,603,1753,181,16659,10279,6380,337,18.8853817649173,1.060627854381,7790.43942341303,9.44558135960926,4002,1448,1484,1753,3161,6380,0.304589390364564,0.251692013695358,0.382976169037757,0.859801606046292,0.863202645252716
3817,10588,9166,1422,9136,1452,13143,4007,12561,3180,602,1670,171,16648,10220,6428,330,18.8733163942877,1.06078415599712,7761.93191763047,9.44934707242293,4007,1452,1422,1670,3180,6428,0.30487712090086,0.253164556962025,0.386112445939452,0.865697015489233,0.862863619191538
3818,10589,9185,1404,9165,1424,13151,3986,12560,3168,603,1669,185,16727,10349,6378,337,18.8647809953415,1.06102127374515,7771.8906068412,9.43597870114816,3986,1424,1404,1669,3168,6378,0.303094821686564,0.252229299363057,0.381299695103725,0.867409575975069,0.865520823496081
3819,10591,9225,1366,9206,1385,13150,3944,12564,3168,602,1611,164,16749,10380,6369,331,18.8428100988189,1.0611314921552,7815.57953405221,9.43499316917598,3944,1385,1366,1611,3168,6369,0.299923954372624,0.25214899713467,0.38026150814974,0.871022566329903,0.86922859031253
3820,10593,9288,1305,9228,1365,13155,3927,12566,3164,601,1530,155,16822,10421,6401,335,18.8187849520346,1.06151182868781,7888.98427911852,9.45222525231375,3927,1365,1305,1530,3164,6401,0.298517673888255,0.251790545917555,0.380513613125669,0.876805437553101,0.87114131973945
3821,10595,9245,1350,9225,1370,13158,3933,12567,3150,605,1645,181,16951,10457,6494,335,18.8113389031857,1.06193120273694,7988.7406652876,9.42582952379821,3933,1370,1350,1645,3150,6494,0.29890560875513,0.250656481260444,0.383104241637661,0.872581406323738,0.87069372345446
3822,10598,9246,1352,9250,1348,13160,3910,12567,3147,604,1626,194,16960,10413,6547,342,18.8052372402525,1.0627131659138,8112.02303117597,9.4322102098473,3910,1348,1352,1626,3147,6547,0.297112462006079,0.250417760802101,0.386025943396226,0.872428760143423,0.872806189847141
3823,10602,9240,1362,9242,1360,13160,3918,12569,3148,607,1686,184,16955,10426,6529,335,18.7914679330744,1.06223813236388,8256.45009869813,9.41117542776716,3918,1360,1362,1686,3148,6529,0.297720364741641,0.250457474739438,0.385078148038927,0.871533672891907,0.871722316544048
3824,10602,9310,1292,9276,1326,13166,3890,12567,3138,608,1634,185,16856,10421,6435,330,18.789395699117,1.06280746092878,8420.04590072475,9.40459215686224,3890,1326,1292,1634,3138,6435,0.29545799787331,0.249701599427071,0.381763170384433,0.878136200716846,0.874929258630447
