tick,firm_type,n_firms,uniq_prices,uniq_prices_r2,min_price_gap,tie_share_r2,mean_sellthrough
410.0,4.0,3,3,3,0.5577278218536765,0.0,0.7432432432432433
410.0,5.0,1,1,1,0.0,0.0,0.9680851063829787
410.0,6.0,1,1,1,0.0,0.0,0.8231292517006803
411.0,1.0,1,1,1,0.0,0.0,0.08791208791208792
411.0,2.0,1,1,1,0.0,0.0,0.5740740740740741
411.0,3.0,1,1,1,0.0,0.0,0.0
411.0,4.0,3,3,3,0.5577278218536765,0.0,0.7342342342342342
411.0,5.0,1,1,1,0.0,0.0,0.9680851063829787
411.0,6.0,1,1,1,0.0,0.0,0.8775510204081632
412.0,1.0,1,1,1,0.0,0.0,0.08791208791208792
412.0,2.0,1,1,1,0.0,0.0,0.5833333333333334
412.0,3.0,1,1,1,0.0,0.0,0.0
412.0,4.0,3,3,3,0.34588267947360674,0.0,0.7252252252252251
412.0,5.0,1,1,1,0.0,0.0,1.0
412.0,6.0,1,1,1,0.0,0.0,0.8639455782312925
413.0,1.0,1,1,1,0.0,0.0,0.08791208791208792
413.0,2.0,1,1,1,0.0,0.0,0.6018518518518519
413.0,3.0,1,1,1,0.0,0.0,0.0
413.0,4.0,3,3,3,0.34588267947360674,0.0,0.7288888888888888
413.0,5.0,1,1,1,0.0,0.0,1.0
413.0,6.0,1,1,1,0.0,0.0,0.802547770700637
414.0,1.0,1,1,1,0.0,0.0,0.08791208791208792
414.0,2.0,1,1,1,0.0,0.0,0.5909090909090909
414.0,3.0,1,1,1,0.0,0.0,0.0
414.0,4.0,3,3,3,0.34588267947360674,0.0,0.7333333333333334
414.0,5.0,1,1,1,0.0,0.0,1.0
414.0,6.0,1,1,1,0.0,0.0,0.7974683544303798
415.0,1.0,1,1,1,0.0,0.0,0.08791208791208792
415.0,2.0,1,1,1,0.0,0.0,0.5909090909090909
415.0,3.0,1,1,1,0.0,0.0,0.0
415.0,4.0,3,3,3,0.12556373139833443,0.0,0.7377777777777778
415.0,5.0,1,1,1,0.0,0.0,0.98
415.0,6.0,1,1,1,0.0,0.0,0.7974683544303798
416.0,1.0,2,2,2,1.229622062882425,0.0,0.043478260869565216
416.0,2.0,1,1,1,0.0,0.0,0.5909090909090909
416.0,3.0,1,1,1,0.0,0.0,0.0
416.0,4.0,3,3,3,0.10356797459994915,0.0,0.6877777777777778
416.0,5.0,1,1,1,0.0,0.0,1.0
416.0,6.0,1,1,1,0.0,0.0,0.7784810126582279
417.0,1.0,2,2,2,1.229622062882425,0.0,0.043478260869565216
417.0,2.0,1,1,1,0.0,0.0,0.6
417.0,3.0,1,1,1,0.0,0.0,0.0
417.0,4.0,3,3,3,0.10356797459994915,0.0,0.6838095238095239
417.0,5.0,1,1,1,0.0,0.0,1.0
417.0,6.0,1,1,1,0.0,0.0,0.8164556962025317
418.0,1.0,2,2,2,1.229622062882425,0.0,0.043478260869565216
418.0,2.0,1,1,1,0.0,0.0,0.6
418.0,3.0,1,1,1,0.0,0.0,0.0
418.0,4.0,3,3,3,0.10356797459994915,0.0,0.6882539682539682
418.0,5.0,1,1,1,0.0,0.0,0.9619047619047619
418.0,6.0,1,1,1,0.0,0.0,0.8354430379746836
419.0,1.0,2,2,2,1.229622062882425,0.0,0.043478260869565216
419.0,2.0,1,1,1,0.0,0.0,0.6
419.0,3.0,1,1,1,0.0,0.0,0.0
419.0,4.0,3,3,3,0.10356797459994915,0.0,0.6971428571428572
419.0,5.0,1,1,1,0.0,0.0,0.8738738738738738
419.0,6.0,1,1,1,0.0,0.0,0.7911392405063291
420.0,1.0,2,2,2,1.229622062882425,0.0,0.05434782608695652
420.0,2.0,1,1,1,0.0,0.0,0.6090909090909091
420.0,3.0,1,1,1,0.0,0.0,0.0
420.0,4.0,3,3,3,0.10356797459994915,0.0,0.7015873015873016
420.0,5.0,1,1,1,0.0,0.0,0.8849557522123894
420.0,6.0,1,1,1,0.0,0.0,0.8227848101265823
421.0,1.0,1,1,1,0.0,0.0,0.10752688172043011
421.0,2.0,1,1,1,0.0,0.0,0.6090909090909091
421.0,3.0,1,1,1,0.0,0.0,0.0
421.0,4.0,3,3,3,0.10356797459994915,0.0,0.7015873015873016
421.0,5.0,1,1,1,0.0,0.0,0.8938053097345132
421.0,6.0,1,1,1,0.0,0.0,0.9177215189873418
422.0,1.0,1,1,1,0.0,0.0,0.10752688172043011
422.0,2.0,1,1,1,0.0,0.0,0.6090909090909091
422.0,3.0,1,1,1,0.0,0.0,0.0
422.0,4.0,3,3,3,0.10356797459994915,0.0,0.7015873015873016
422.0,5.0,1,1,1,0.0,0.0,0.911504424778761
422.0,6.0,1,1,1,0.0,0.0,0.9810126582278481
423.0,1.0,1,1,1,0.0,0.0,0.10752688172043011
423.0,2.0,1,1,1,0.0,0.0,0.5585585585585585
423.0,3.0,1,1,1,0.0,0.0,0.0
423.0,4.0,3,3,3,0.10356797459994915,0.0,0.7587301587301587
423.0,5.0,1,1,1,0.0,0.0,0.9557522123893806
423.0,6.0,1,1,1,0.0,0.0,0.9685534591194969
424.0,1.0,1,1,1,0.0,0.0,0.10752688172043011
424.0,2.0,1,1,1,0.0,0.0,0.5585585585585585
424.0,3.0,1,1,1,0.0,0.0,0.0
424.0,4.0,3,3,3,0.10356797459994915,0.0,0.7587301587301587
424.0,5.0,1,1,1,0.0,0.0,0.9734513274336283
424.0,6.0,1,1,1,0.0,0.0,0.949685534591195
425.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
425.0,2.0,1,1,1,0.0,0.0,0.5585585585585585
425.0,3.0,1,1,1,0.0,0.0,0.0
425.0,4.0,3,3,3,0.10356797459994915,0.0,0.7587301587301587
425.0,5.0,1,1,1,0.0,0.0,0.9469026548672567
425.0,6.0,1,1,1,0.0,0.0,0.9622641509433962
426.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
426.0,2.0,1,1,1,0.0,0.0,0.5765765765765766
426.0,3.0,1,1,1,0.0,0.0,0.0
426.0,4.0,3,3,3,0.10356797459994915,0.0,0.7916666666666666
426.0,5.0,1,1,1,0.0,0.0,0.9473684210526315
426.0,6.0,1,1,1,0.0,0.0,0.949685534591195
427.0,1.0,1,1,1,0.0,0.0,0.13829787234042554
427.0,2.0,1,1,1,0.0,0.0,0.6036036036036037
427.0,3.0,2,2,2,2.829991515222682,0.0,0.0
427.0,4.0,3,3,3,0.10356797459994915,0.0,0.7901234567901234
427.0,5.0,1,1,1,0.0,0.0,0.9646017699115044
427.0,6.0,1,1,1,0.0,0.0,1.0
428.0,1.0,1,1,1,0.0,0.0,0.13829787234042554
428.0,2.0,1,1,1,0.0,0.0,0.6036036036036037
428.0,3.0,2,2,2,2.829991515222682,0.0,0.0
428.0,4.0,3,3,3,0.10356797459994915,0.0,0.7901234567901234
428.0,5.0,1,1,1,0.0,0.0,1.0
428.0,6.0,1,1,1,0.0,0.0,1.0
429.0,1.0,1,1,1,0.0,0.0,0.13829787234042554
429.0,2.0,1,1,1,0.0,0.0,0.6036036036036037
429.0,3.0,1,1,1,0.0,0.0,0.0
429.0,4.0,3,3,3,0.10356797459994915,0.0,0.7860082304526749
429.0,5.0,1,1,1,0.0,0.0,1.0
429.0,6.0,1,1,1,0.0,0.0,1.0
430.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
430.0,2.0,1,1,1,0.0,0.0,0.5855855855855856
430.0,3.0,1,1,1,0.0,0.0,0.0
430.0,4.0,3,3,3,0.10356797459994915,0.0,0.7901234567901234
430.0,5.0,1,1,1,0.0,0.0,1.0
430.0,6.0,1,1,1,0.0,0.0,1.0
431.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
431.0,2.0,1,1,1,0.0,0.0,0.5855855855855856
431.0,3.0,1,1,1,0.0,0.0,0.0
431.0,4.0,3,3,3,0.10356797459994915,0.0,0.794238683127572
431.0,5.0,1,1,1,0.0,0.0,1.0
431.0,6.0,1,1,1,0.0,0.0,1.0
432.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
432.0,2.0,1,1,1,0.0,0.0,0.5855855855855856
432.0,3.0,1,1,1,0.0,0.0,0.0
432.0,4.0,3,3,3,0.34186494883816376,0.0,0.6172839506172839
432.0,5.0,1,1,1,0.0,0.0,1.0
432.0,6.0,1,1,1,0.0,0.0,0.9705882352941176
433.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
433.0,2.0,1,1,1,0.0,0.0,0.6074766355140186
433.0,3.0,1,1,1,0.0,0.0,0.0
433.0,4.0,3,3,3,0.34186494883816376,0.0,0.6296296296296297
433.0,5.0,1,1,1,0.0,0.0,1.0
433.0,6.0,1,1,1,0.0,0.0,0.9285714285714286
434.0,1.0,1,1,1,0.0,0.0,0.10638297872340426
434.0,2.0,1,1,1,0.0,0.0,0.5945945945945946
434.0,3.0,1,1,1,0.0,0.0,0.0
434.0,4.0,3,3,3,0.34186494883816376,0.0,0.625514403292181
434.0,5.0,1,1,1,0.0,0.0,1.0
434.0,6.0,1,1,1,0.0,0.0,0.9725274725274725
435.0,1.0,1,1,1,0.0,0.0,0.14444444444444443
435.0,2.0,1,1,1,0.0,0.0,0.6306306306306306
435.0,3.0,2,2,2,2.8612809427878867,0.0,0.0
435.0,4.0,2,2,2,0.5316692984258236,0.0,0.9382716049382716
435.0,5.0,1,1,1,0.0,0.0,1.0
435.0,6.0,1,1,1,0.0,0.0,0.989010989010989
436.0,1.0,1,1,1,0.0,0.0,0.13978494623655913
436.0,2.0,1,1,1,0.0,0.0,0.5
436.0,3.0,2,2,2,2.8612809427878867,0.0,0.0
436.0,4.0,2,2,2,0.5316692984258236,0.0,0.962962962962963
436.0,5.0,2,2,2,1.0315398139703191,0.0,0.5
436.0,6.0,1,1,1,0.0,0.0,1.0
437.0,1.0,1,1,1,0.0,0.0,0.13978494623655913
437.0,2.0,1,1,1,0.0,0.0,0.41964285714285715
437.0,3.0,1,1,1,0.0,0.0,0.0
437.0,4.0,2,2,2,0.5316692984258236,0.0,0.5
437.0,5.0,1,1,1,0.0,0.0,1.0
437.0,6.0,1,1,1,0.0,0.0,1.0
438.0,1.0,1,1,1,0.0,0.0,0.10752688172043011
438.0,2.0,1,1,1,0.0,0.0,0.38392857142857145
438.0,3.0,1,1,1,0.0,0.0,0.0
438.0,4.0,2,2,2,0.5316692984258236,0.0,0.5
438.0,5.0,1,1,1,0.0,0.0,1.0
438.0,6.0,1,1,1,0.0,0.0,1.0
439.0,1.0,1,1,1,0.0,0.0,0.10752688172043011
439.0,2.0,1,1,1,0.0,0.0,0.38392857142857145
439.0,3.0,1,1,1,0.0,0.0,0.0
439.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
439.0,5.0,1,1,1,0.0,0.0,1.0
439.0,6.0,1,1,1,0.0,0.0,1.0
440.0,1.0,1,1,1,0.0,0.0,0.11827956989247312
440.0,2.0,1,1,1,0.0,0.0,0.39285714285714285
440.0,3.0,1,1,1,0.0,0.0,0.0
440.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
440.0,5.0,1,1,1,0.0,0.0,1.0
440.0,6.0,1,1,1,0.0,0.0,1.0
441.0,1.0,1,1,1,0.0,0.0,0.14736842105263157
441.0,2.0,1,1,1,0.0,0.0,0.4336283185840708
441.0,3.0,2,2,2,2.523798372396998,0.0,0.0
441.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
441.0,5.0,1,1,1,0.0,0.0,1.0
441.0,6.0,1,1,1,0.0,0.0,1.0
442.0,1.0,1,1,1,0.0,0.0,0.14736842105263157
442.0,2.0,1,1,1,0.0,0.0,0.4336283185840708
442.0,3.0,2,2,2,2.523798372396998,0.0,0.0
442.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
442.0,5.0,1,1,1,0.0,0.0,1.0
442.0,6.0,1,1,1,0.0,0.0,1.0
443.0,1.0,1,1,1,0.0,0.0,0.14736842105263157
443.0,2.0,1,1,1,0.0,0.0,0.4424778761061947
443.0,3.0,1,1,1,0.0,0.0,0.0
443.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
443.0,5.0,1,1,1,0.0,0.0,1.0
443.0,6.0,1,1,1,0.0,0.0,1.0
444.0,1.0,1,1,1,0.0,0.0,0.11578947368421053
444.0,2.0,1,1,1,0.0,0.0,0.415929203539823
444.0,3.0,1,1,1,0.0,0.0,0.0
444.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
444.0,5.0,1,1,1,0.0,0.0,1.0
444.0,6.0,1,1,1,0.0,0.0,1.0
445.0,1.0,1,1,1,0.0,0.0,0.11578947368421053
445.0,2.0,1,1,1,0.0,0.0,0.4247787610619469
445.0,3.0,1,1,1,0.0,0.0,0.0
445.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
445.0,5.0,1,1,1,0.0,0.0,1.0
445.0,6.0,1,1,1,0.0,0.0,1.0
446.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
446.0,2.0,1,1,1,0.0,0.0,0.4778761061946903
446.0,3.0,1,1,1,0.0,0.0,0.0
446.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
446.0,5.0,1,1,1,0.0,0.0,1.0
446.0,6.0,1,1,1,0.0,0.0,1.0
447.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
447.0,2.0,1,1,1,0.0,0.0,0.4778761061946903
447.0,3.0,1,1,1,0.0,0.0,0.0
447.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
447.0,5.0,1,1,1,0.0,0.0,1.0
447.0,6.0,1,1,1,0.0,0.0,1.0
448.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
448.0,2.0,1,1,1,0.0,0.0,0.4778761061946903
448.0,3.0,1,1,1,0.0,0.0,0.0
448.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
448.0,5.0,1,1,1,0.0,0.0,1.0
448.0,6.0,1,1,1,0.0,0.0,1.0
449.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
449.0,2.0,1,1,1,0.0,0.0,0.4778761061946903
449.0,3.0,1,1,1,0.0,0.0,0.0
449.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
449.0,5.0,1,1,1,0.0,0.0,1.0
449.0,6.0,1,1,1,0.0,0.0,1.0
450.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
450.0,2.0,1,1,1,0.0,0.0,0.4778761061946903
450.0,3.0,1,1,1,0.0,0.0,0.0
450.0,4.0,2,2,2,0.7658235536800406,0.0,0.5
450.0,5.0,1,1,1,0.0,0.0,1.0
450.0,6.0,1,1,1,0.0,0.0,1.0
451.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
451.0,2.0,1,1,1,0.0,0.0,0.4778761061946903
451.0,3.0,1,1,1,0.0,0.0,0.0
451.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
451.0,5.0,1,1,1,0.0,0.0,1.0
451.0,6.0,1,1,1,0.0,0.0,1.0
452.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
452.0,2.0,1,1,1,0.0,0.0,0.5045871559633027
452.0,3.0,1,1,1,0.0,0.0,0.0
452.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
452.0,5.0,1,1,1,0.0,0.0,1.0
452.0,6.0,1,1,1,0.0,0.0,1.0
453.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
453.0,2.0,1,1,1,0.0,0.0,0.5
453.0,3.0,1,1,1,0.0,0.0,0.0
453.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
453.0,5.0,1,1,1,0.0,0.0,1.0
453.0,6.0,1,1,1,0.0,0.0,1.0
454.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
454.0,2.0,1,1,1,0.0,0.0,0.5277777777777778
454.0,3.0,1,1,1,0.0,0.0,0.0
454.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
454.0,5.0,1,1,1,0.0,0.0,1.0
454.0,6.0,1,1,1,0.0,0.0,1.0
455.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
455.0,2.0,1,1,1,0.0,0.0,0.5229357798165137
455.0,3.0,1,1,1,0.0,0.0,0.0
455.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
455.0,5.0,1,1,1,0.0,0.0,1.0
455.0,6.0,1,1,1,0.0,0.0,1.0
456.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
456.0,2.0,2,2,2,0.006716356749581376,0.0,0.26605504587155965
456.0,3.0,1,1,1,0.0,0.0,0.0
456.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
456.0,5.0,1,1,1,0.0,0.0,1.0
456.0,6.0,1,1,1,0.0,0.0,1.0
457.0,1.0,1,1,1,0.0,0.0,0.11458333333333333
457.0,2.0,2,2,2,0.006716356749581376,0.0,0.28095238095238095
457.0,3.0,1,1,1,0.0,0.0,0.0
457.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
457.0,5.0,1,1,1,0.0,0.0,1.0
457.0,6.0,1,1,1,0.0,0.0,1.0
458.0,1.0,1,1,1,0.0,0.0,0.11827956989247312
458.0,2.0,2,2,2,0.006716356749581376,0.0,0.2857142857142857
458.0,3.0,1,1,1,0.0,0.0,0.0
458.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
458.0,5.0,1,1,1,0.0,0.0,1.0
458.0,6.0,1,1,1,0.0,0.0,1.0
459.0,1.0,1,1,1,0.0,0.0,0.11827956989247312
459.0,2.0,2,2,2,0.006716356749581376,0.0,0.2830188679245283
459.0,3.0,1,1,1,0.0,0.0,0.0
459.0,4.0,2,2,2,1.0093439791444263,0.0,0.5
459.0,5.0,1,1,1,0.0,0.0,1.0
459.0,6.0,1,1,1,0.0,0.0,1.0
460.0,1.0,1,1,1,0.0,0.0,0.12903225806451613
460.0,2.0,2,2,2,0.006716356749581376,0.0,0.29245283018867924
460.0,3.0,1,1,1,0.0,0.0,0.0
460.0,4.0,2,2,2,1.2626052216273873,0.0,0.5
460.0,5.0,1,1,1,0.0,0.0,1.0
460.0,6.0,1,1,1,0.0,0.0,1.0
461.0,1.0,1,1,1,0.0,0.0,0.12371134020618557
461.0,2.0,2,2,2,0.13328607685287608,0.0,0.7452830188679245
461.0,3.0,1,1,1,0.0,0.0,0.0
461.0,4.0,2,2,2,1.2626052216273873,0.0,0.5
461.0,5.0,1,1,1,0.0,0.0,1.0
461.0,6.0,1,1,1,0.0,0.0,1.0
462.0,1.0,1,1,1,0.0,0.0,0.12371134020618557
462.0,2.0,2,2,2,0.13328607685287608,0.0,0.7452830188679245
462.0,3.0,1,1,1,0.0,0.0,0.0
462.0,4.0,2,2,2,1.2626052216273873,0.0,0.5
462.0,5.0,1,1,1,0.0,0.0,1.0
462.0,6.0,1,1,1,0.0,0.0,1.0
463.0,1.0,1,1,1,0.0,0.0,0.12371134020618557
463.0,2.0,2,2,2,0.13328607685287608,0.0,0.7429906542056075
463.0,3.0,1,1,1,0.0,0.0,0.0
463.0,4.0,2,2,2,1.5259969138096663,0.0,0.5
463.0,5.0,1,1,1,0.0,0.0,1.0
463.0,6.0,1,1,1,0.0,0.0,1.0
464.0,1.0,1,1,1,0.0,0.0,0.12371134020618557
464.0,2.0,2,2,2,0.13328607685287608,0.0,0.7523364485981308
464.0,3.0,1,1,1,0.0,0.0,0.0
464.0,4.0,2,2,2,1.5259969138096663,0.0,0.5
464.0,5.0,1,1,1,0.0,0.0,1.0
464.0,6.0,1,1,1,0.0,0.0,1.0
465.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
465.0,2.0,2,2,2,0.011779145553712844,0.0,0.3037383177570093
465.0,3.0,1,1,1,0.0,0.0,0.0
465.0,4.0,2,2,2,1.5259969138096663,0.0,0.5
465.0,5.0,1,1,1,0.0,0.0,1.0
465.0,6.0,1,1,1,0.0,0.0,1.0
466.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
466.0,2.0,2,2,2,0.13814635410484266,0.0,0.7850467289719626
466.0,3.0,1,1,1,0.0,0.0,0.0
466.0,4.0,2,2,2,1.5259969138096663,0.0,0.47959183673469385
466.0,5.0,1,1,1,0.0,0.0,1.0
466.0,6.0,1,1,1,0.0,0.0,1.0
467.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
467.0,2.0,2,2,2,0.13814635410484266,0.0,0.7877358490566038
467.0,3.0,1,1,1,0.0,0.0,0.0
467.0,4.0,2,2,2,1.5259969138096663,0.0,0.48299319727891155
467.0,5.0,1,1,1,0.0,0.0,1.0
467.0,6.0,1,1,1,0.0,0.0,1.0
468.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
468.0,2.0,2,2,2,0.13814635410484266,0.0,0.7830188679245282
468.0,3.0,1,1,1,0.0,0.0,0.0
468.0,4.0,2,2,2,1.5259969138096663,0.0,0.48299319727891155
468.0,5.0,1,1,1,0.0,0.0,1.0
469.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
469.0,2.0,2,2,2,0.13814635410484266,0.0,0.7877358490566038
469.0,3.0,1,1,1,0.0,0.0,0.0
469.0,4.0,2,2,2,1.5259969138096663,0.0,0.29591836734693877
469.0,5.0,1,1,1,0.0,0.0,1.0
469.0,6.0,1,1,1,0.0,0.0,0.0
470.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
470.0,2.0,2,2,2,0.01683383389575832,0.0,0.3364485981308411
470.0,3.0,1,1,1,0.0,0.0,0.0
470.0,4.0,2,2,2,1.5259969138096663,0.0,0.30272108843537415
470.0,5.0,1,1,1,0.0,0.0,1.0
470.0,6.0,1,1,1,0.0,0.0,1.0
471.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
471.0,2.0,2,2,2,0.01683383389575832,0.0,0.3364485981308411
471.0,3.0,1,1,1,0.0,0.0,0.0
471.0,4.0,2,2,2,1.5259969138096663,0.0,0.30952380952380953
471.0,5.0,1,1,1,0.0,0.0,1.0
471.0,6.0,1,1,1,0.0,0.0,1.0
472.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
472.0,2.0,2,2,2,0.14299885491320596,0.0,0.780373831775701
472.0,3.0,1,1,1,0.0,0.0,0.0
472.0,4.0,2,2,2,1.5259969138096663,0.0,0.3150684931506849
472.0,5.0,1,1,1,0.0,0.0,1.0
472.0,6.0,1,1,1,0.0,0.0,1.0
473.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
473.0,2.0,2,2,2,0.14299885491320596,0.0,0.7850467289719626
473.0,3.0,1,1,1,0.0,0.0,0.0
473.0,4.0,2,2,2,1.5259969138096663,0.0,0.3197278911564626
473.0,5.0,1,1,1,0.0,0.0,1.0
473.0,6.0,1,1,1,0.0,0.0,1.0
474.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
474.0,2.0,2,2,2,0.14299885491320596,0.0,0.7798165137614679
474.0,3.0,1,1,1,0.0,0.0,0.0
474.0,4.0,2,2,2,1.5259969138096663,0.0,0.3231292517006803
474.0,5.0,1,1,1,0.0,0.0,1.0
474.0,6.0,1,1,1,0.0,0.0,1.0
475.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
475.0,2.0,2,2,2,0.14299885491320596,0.0,0.7798165137614679
475.0,3.0,1,1,1,0.0,0.0,0.0
475.0,4.0,2,2,2,1.5259969138096663,0.0,0.3299319727891156
475.0,5.0,1,1,1,0.0,0.0,1.0
475.0,6.0,1,1,1,0.0,0.0,1.0
476.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
476.0,2.0,2,2,2,0.14299885491320596,0.0,0.7798165137614679
476.0,3.0,1,1,1,0.0,0.0,0.0
476.0,4.0,2,2,2,1.5259969138096663,0.0,0.336734693877551
476.0,5.0,1,1,1,0.0,0.0,1.0
476.0,6.0,1,1,1,0.0,0.0,1.0
477.0,1.0,1,1,1,0.0,0.0,0.15306122448979592
477.0,2.0,2,2,2,0.14299885491320596,0.0,0.7981651376146789
477.0,3.0,2,2,2,2.479394029422898,0.0,0.0
477.0,4.0,2,2,2,1.5259969138096663,0.0,0.3401360544217687
477.0,5.0,1,1,1,0.0,0.0,1.0
477.0,6.0,1,1,1,0.0,0.0,1.0
478.0,1.0,1,1,1,0.0,0.0,0.15306122448979592
478.0,2.0,2,2,2,0.14299885491320596,0.0,0.7981651376146789
478.0,3.0,2,2,2,2.537850256866818,0.0,0.0
478.0,4.0,2,2,2,1.5259969138096663,0.0,0.34459459459459457
478.0,5.0,1,1,1,0.0,0.0,1.0
478.0,6.0,1,1,1,0.0,0.0,1.0
479.0,1.0,1,1,1,0.0,0.0,0.15463917525773196
479.0,2.0,2,2,2,0.14299885491320596,0.0,0.7981651376146789
479.0,3.0,1,1,1,0.0,0.0,0.0
479.0,4.0,2,2,2,1.5259969138096663,0.0,0.2972972972972973
479.0,5.0,1,1,1,0.0,0.0,1.0
479.0,6.0,1,1,1,0.0,0.0,1.0
480.0,1.0,1,1,1,0.0,0.0,0.12371134020618557
480.0,2.0,2,2,2,0.14299885491320596,0.0,0.7798165137614679
480.0,3.0,1,1,1,0.0,0.0,0.0
480.0,4.0,2,2,2,1.5259969138096663,0.0,0.30067567567567566
480.0,5.0,1,1,1,0.0,0.0,1.0
480.0,6.0,1,1,1,0.0,0.0,1.0
481.0,1.0,1,1,1,0.0,0.0,0.12244897959183673
481.0,2.0,2,2,2,0.14299885491320596,0.0,0.7660550458715596
481.0,3.0,1,1,1,0.0,0.0,0.0
481.0,4.0,2,2,2,1.5259969138096663,0.0,0.30067567567567566
481.0,5.0,1,1,1,0.0,0.0,1.0
481.0,6.0,1,1,1,0.0,0.0,1.0
482.0,1.0,1,1,1,0.0,0.0,0.12121212121212122
482.0,2.0,2,2,2,0.14299885491320596,0.0,0.7636363636363637
482.0,3.0,1,1,1,0.0,0.0,0.0
482.0,4.0,2,2,2,1.5259969138096663,0.0,0.30067567567567566
482.0,5.0,1,1,1,0.0,0.0,1.0
482.0,6.0,1,1,1,0.0,0.0,1.0
483.0,1.0,1,1,1,0.0,0.0,0.12121212121212122
483.0,2.0,2,2,2,0.14299885491320596,0.0,0.7636363636363637
483.0,3.0,1,1,1,0.0,0.0,0.0
483.0,4.0,2,2,2,1.5259969138096663,0.0,0.30405405405405406
483.0,5.0,1,1,1,0.0,0.0,1.0
483.0,6.0,1,1,1,0.0,0.0,1.0
484.0,1.0,1,1,1,0.0,0.0,0.1276595744680851
484.0,2.0,2,2,2,0.14299885491320596,0.0,0.7636363636363637
484.0,3.0,1,1,1,0.0,0.0,0.0
484.0,4.0,2,2,2,1.5259969138096663,0.0,0.30405405405405406
484.0,5.0,1,1,1,0.0,0.0,1.0
484.0,6.0,1,1,1,0.0,0.0,1.0
485.0,1.0,1,1,1,0.0,0.0,0.1276595744680851
485.0,2.0,2,2,2,0.14299885491320596,0.0,0.7011363636363637
485.0,3.0,1,1,1,0.0,0.0,0.0
485.0,4.0,1,1,1,0.0,0.0,0.6148648648648649
485.0,6.0,1,1,1,0.0,0.0,1.0
486.0,1.0,1,1,1,0.0,0.0,0.12631578947368421
486.0,2.0,2,2,2,0.14299885491320596,0.0,0.7264908256880733
486.0,3.0,1,1,1,0.0,0.0,0.0
486.0,4.0,1,1,1,0.0,0.0,0.09876543209876543
486.0,5.0,1,1,1,0.0,0.0,0.0
486.0,6.0,1,1,1,0.0,0.0,1.0
487.0,1.0,1,1,1,0.0,0.0,0.12631578947368421
487.0,2.0,2,2,2,0.14299885491320596,0.0,0.7238636363636364
487.0,3.0,1,1,1,0.0,0.0,0.0
487.0,4.0,1,1,1,0.0,0.0,0.11801242236024845
487.0,5.0,1,1,1,0.0,0.0,1.0
487.0,6.0,2,2,2,1.79171835553361,0.0,0.5
488.0,1.0,1,1,1,0.0,0.0,0.12631578947368421
488.0,2.0,2,2,2,0.14299885491320596,0.0,0.7238636363636364
488.0,3.0,1,1,1,0.0,0.0,0.0
488.0,4.0,1,1,1,0.0,0.0,0.12422360248447205
488.0,5.0,1,1,1,0.0,0.0,1.0
