tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
90.0,3016.0,2644.0,372.0,2404.0,612.0,2897.0,493.0,1446.0,1005.0,230.0,1496.0,140.0,3406.0,3130.0,276.0,144.0,14.244859034807675,3.040311728445788,3.470606777276357,4.668937132019849
91.0,3031.0,2662.0,369.0,2417.0,614.0,2914.0,497.0,1443.0,993.0,231.0,1496.0,145.0,3462.0,3108.0,354.0,135.0,14.274469833912399,3.064198666021891,3.5336773652762212,4.697504982616994
92.0,3048.0,2667.0,381.0,2430.0,618.0,2922.0,492.0,1442.0,978.0,239.0,1635.0,157.0,3496.0,3157.0,339.0,139.0,14.296674522536204,3.0859809633368287,3.6012898368957877,4.701898551821687
93.0,3059.0,2702.0,357.0,2434.0,625.0,2933.0,499.0,1439.0,975.0,235.0,1528.0,151.0,3527.0,3190.0,337.0,147.0,14.338441754713653,3.108327381153116,3.6728841094211293,4.7068884461835925
94.0,3071.0,2709.0,362.0,2451.0,620.0,2943.0,492.0,1436.0,964.0,234.0,1503.0,151.0,3589.0,3210.0,379.0,140.0,14.370248581736039,3.1312315469827263,3.749192533126195,4.7175030093380865
95.0,3080.0,2712.0,368.0,2454.0,626.0,2957.0,503.0,1437.0,956.0,234.0,1500.0,158.0,3593.0,3266.0,327.0,146.0,14.389944246152849,3.153905558839834,3.8297738899239704,4.7312504945688145
96.0,3090.0,2741.0,349.0,2469.0,621.0,2968.0,499.0,1439.0,952.0,234.0,1471.0,157.0,3627.0,3326.0,301.0,142.0,14.448627982386018,3.176249175024651,3.9139132230874534,4.740919784477427
97.0,3103.0,2732.0,371.0,2469.0,634.0,2977.0,508.0,1442.0,941.0,241.0,1606.0,157.0,3673.0,3343.0,330.0,146.0,14.491234577989989,3.2003241641148565,3.99293581021017,4.773776739499453
98.0,3118.0,2715.0,403.0,2472.0,646.0,2997.0,525.0,1438.0,937.0,234.0,1497.0,157.0,3670.0,3375.0,295.0,150.0,14.526474054968338,3.2231688886162657,4.075727522671895,4.784319188481411
99.0,3128.0,2748.0,380.0,2478.0,650.0,3011.0,533.0,1439.0,934.0,233.0,1446.0,151.0,3687.0,3363.0,324.0,156.0,14.593283000280802,3.2445647459858185,4.153768337022544,4.785635403386773
